Gene,FT 15d,FT 25d,FT 55d,FT 85d,FT 115d,FS 145d
Pbr025468.1,317000000.0,143170000.0,174020000.0,495180000.0,281000000.0,505910000.0
Pbr025483.1,39223000.0,39624000.0,,,,
Pbr025484.1,,,,,,
Pbr025486.1,,22882000.0,44738000.0,86419000.0,162760000.0,118420000.0
Pbr025487.1,561790000.0,397130000.0,141290000.0,12344000.0,,
Pbr025490.1,,,,,,
Pbr025491.1,21772000000.0,42335000000.0,31624000000.0,1149500000.0,834110000.0,274660000.0
Pbr025493.1,63043000.0,95503000.0,52252000.0,,,
Pbr025494.1,1065800000.0,591120000.0,596560000.0,784040000.0,802220000.0,831360000.0
Pbr025496.1,177940000.0,189230000.0,296780000.0,338710000.0,420260000.0,781640000.0
Pbr025497.1,202940000.0,74893000.0,,49984000.0,,32066000.0
Pbr025498.1,,,,,13989000.0,
Pbr025499.1,,95415000.0,,,,
Pbr025500.1,,,,,,
Pbr025513.1,,,,,,
Pbr025514.1,,55278000.0,57591000.0,,,64985000.0
Pbr025521.1,,,,,,
Pbr025524.1,45692000.0,40453000.0,37094000.0,,,
Pbr025526.1,34707000000.0,35432000000.0,44040000000.0,31657000000.0,29640000000.0,31386000000.0
Pbr025530.1,,33857000.0,24877000.0,,,
Pbr025532.1,413920000.0,443100000.0,329160000.0,595520000.0,661620000.0,1614500000.0
Pbr025533.1,11989000000.0,7208500000.0,9159000000.0,10917000000.0,14215000000.0,16399000000.0
Pbr025535.1,12870000000.0,6981200000.0,5196100000.0,4506600000.0,1833800000.0,2514300000.0
Pbr025540.1,,,,,,
Pbr025542.1,3249000000.0,3727400000.0,4611000000.0,5330000000.0,9097300000.0,7360600000.0
Pbr025543.2,4929300000.0,2434900000.0,1762000000.0,547280000.0,356490000.0,326780000.0
Pbr025546.1,,,,,,
Pbr025554.1,,,,,,
Pbr025574.1,419050000.0,,1930000000.0,,,2184800000.0
Pbr025575.1,,,,,,
Pbr025576.1,433550000.0,1624500000.0,403580000.0,31157000.0,964590000.0,341760000.0
Pbr025577.1,,,,,,
Pbr025578.1,,,,,,
Pbr025579.1,,,,,40268000.0,
Pbr025580.2,299690000.0,728030000.0,699160000.0,620080000.0,1071500000.0,618980000.0
Pbr025581.1,,,,,,
Pbr025587.1,,17461000.0,,,,
Pbr025593.1,2715500000.0,5153300000.0,4808200000.0,2483400000.0,4209700000.0,3272700000.0
Pbr025594.1,,,459010000.0,,,
Pbr025597.1,,50288000.0,,48664000.0,,
Pbr025598.1,,,,,,
Pbr025604.1,,50181000.0,80164000.0,174770000.0,20028000.0,98062000.0
Pbr025606.1,36253000.0,48697000.0,51035000.0,38875000.0,,
Pbr025607.1,1165700000.0,1469800000.0,257210000.0,31142000.0,,
Pbr025609.1,109020000.0,98286000.0,137240000.0,115250000.0,109040000.0,109980000.0
Pbr025610.1,9147900000.0,17700000000.0,40628000000.0,56225000000.0,36302000000.0,49201000000.0
Pbr025614.1,476540000.0,243360000.0,44038000.0,,100500000.0,147310000.0
Pbr025620.1,244450000.0,245520000.0,185860000.0,390590000.0,664180000.0,828130000.0
Pbr025622.1,,,,,,
Pbr025623.1,730080000.0,687750000.0,585700000.0,451810000.0,189610000.0,41709000.0
Pbr025624.2,,,38097000.0,167060000.0,624180000.0,417180000.0
Pbr025625.1,31894000.0,,,,,
Pbr025626.1,1205700000.0,1152200000.0,1252700000.0,854780000.0,916980000.0,689040000.0
Pbr025631.1,11810000000.0,8419900000.0,8138400000.0,7966600000.0,10589000000.0,8185700000.0
Pbr025632.1,136310000.0,169980000.0,222020000.0,133340000.0,,85592000.0
Pbr025634.1,20336000000.0,41956000000.0,77012000000.0,105220000000.0,100020000000.0,148630000000.0
Pbr025636.1,115660000.0,43531000.0,,,53115000.0,
Pbr025640.1,,,,,,
Pbr025641.2,155390000.0,257480000.0,774390000.0,678130000.0,1452300000.0,773310000.0
Pbr025642.1,457000000.0,517810000.0,425450000.0,550290000.0,851110000.0,814810000.0
Pbr025645.1,,,18994000.0,,22147000.0,54748000.0
Pbr025647.1,4257100000.0,6988200000.0,4854400000.0,6547900000.0,5639000000.0,6828700000.0
Pbr025648.1,111640000000.0,121210000000.0,151710000000.0,222400000000.0,98780000000.0,176640000000.0
Pbr025649.1,,386120000.0,,,823600000.0,1098200000.0
Pbr025650.1,905950000.0,857890000.0,522000000.0,1095300000.0,944240000.0,498850000.0
Pbr025654.1,4173900000.0,6700800000.0,5532700000.0,4647300000.0,6046700000.0,6193400000.0
Pbr025655.1,1980800000.0,1258500000.0,1225700000.0,1167200000.0,938110000.0,914080000.0
Pbr025658.1,865110000.0,795060000.0,490120000.0,784490000.0,222720000.0,454600000.0
Pbr025659.1,115850000.0,69237000.0,162960000.0,103570000.0,27794000.0,54490000.0
Pbr025660.1,,,,,,
Pbr025661.1,,,,,,
Pbr025671.1,32131000.0,32269000.0,42923000.0,41858000.0,,80675000.0
Pbr025672.1,66539000.0,,,,,59350000.0
Pbr025674.1,,72816000.0,103130000.0,27212000.0,101650000.0,173890000.0
Pbr025675.1,97152000.0,122700000.0,77395000.0,71211000.0,,59470000.0
Pbr025676.1,2911000000.0,1656300000.0,1631400000.0,1320200000.0,1326400000.0,1169100000.0
Pbr025678.1,,,,,,32353000.0
Pbr025679.1,,,,,,
Pbr025680.1,,139010000.0,118430000.0,,,
Pbr025684.1,200910000.0,111030000.0,51856000.0,,54711000.0,
Pbr025685.1,999450000.0,919900000.0,1083400000.0,1457300000.0,1695900000.0,1826000000.0
Pbr025687.1,2284100000.0,1276200000.0,608530000.0,900110000.0,520640000.0,1241800000.0
Pbr025689.1,548580000.0,433180000.0,223220000.0,126470000.0,,37726000.0
Pbr025692.1,1241300000.0,542310000.0,989900000.0,1910600000.0,2573400000.0,2426400000.0
Pbr025694.1,5092900000.0,2943100000.0,2535000000.0,4839800000.0,4207000000.0,4057500000.0
Pbr025695.1,2842500000.0,3866100000.0,5821500000.0,6904100000.0,8489500000.0,15880000000.0
Pbr025696.1,691260000.0,1026900000.0,590960000.0,935210000.0,864450000.0,675740000.0
Pbr025698.1,,6289800.0,,2852600.0,6809400.0,13027000.0
Pbr025699.1,,,,,,
Pbr025703.1,,,,,,
Pbr025704.1,215980000.0,383730000.0,409220000.0,559980000.0,252830000.0,749760000.0
Pbr025724.1,,,,,,
Pbr025726.1,44789000.0,41221000.0,30158000.0,,,
Pbr025727.1,89005000.0,82902000.0,,,,
Pbr025732.1,,,,,,
Pbr025736.1,3505500000.0,5951100000.0,4899100000.0,3231400000.0,1961200000.0,1352300000.0
Pbr025737.1,,,,,75217000.0,
Pbr025739.1,,,,,,
Pbr025741.1,,,,,,
Pbr025746.1,1829100000.0,1294400000.0,3413000000.0,1616600000.0,608350000.0,962210000.0
Pbr025747.1,,304920000.0,393660000.0,129540000.0,,
Pbr025748.1,,,,,,
Pbr025751.1,,141110000.0,50472000.0,54248000.0,,
Pbr025760.1,,760710000.0,1905600000.0,2037300000.0,848330000.0,511420000.0
Pbr025761.1,362900000.0,220380000.0,231270000.0,164720000.0,274300000.0,351870000.0
Pbr025763.2,,,,,,
Pbr025765.1,,,,,,
Pbr025766.1,389710000.0,235080000.0,153480000.0,323050000.0,2995500000.0,2670000000.0
Pbr025767.1,,,,,,
Pbr025768.1,,,,,,
Pbr025769.1,141630000.0,159910000.0,74543000.0,46616000.0,52475000.0,
Pbr025771.1,57339000.0,,,44544000.0,,
Pbr025775.5,,,,,,
Pbr025777.1,,50291000.0,66418000.0,77423000.0,,126500000.0
Pbr025786.1,3158300000.0,2094000000.0,1896000000.0,2759300000.0,1984000000.0,2521800000.0
Pbr025787.1,14113000000.0,18189000000.0,23342000000.0,15880000000.0,12726000000.0,14729000000.0
Pbr025788.1,370990000.0,710150000.0,97587000.0,106230000.0,,
Pbr025792.1,260160000.0,401620000.0,507990000.0,787950000.0,2224900000.0,2263700000.0
Pbr025793.1,829630000.0,852510000.0,1757600000.0,10635000000.0,23719000000.0,31869000000.0
Pbr025797.2,,,,,,
Pbr025800.1,162290000.0,6484300.0,2098800.0,6010100.0,380090000.0,8401300.0
Pbr025801.1,1516700000.0,,,347060000.0,11372000000.0,67571000.0
Pbr025805.1,45526000000.0,29645000000.0,33308000000.0,29637000000.0,28659000000.0,28263000000.0
Pbr025806.1,1458800000.0,2015100000.0,1033600000.0,957930000.0,592000000.0,585890000.0
Pbr025809.1,114970000.0,,90431000.0,,,
Pbr025812.1,26950000000.0,67919000000.0,80211000000.0,848430000.0,1434500000.0,4354500000.0
Pbr025815.1,,83286000.0,89051000.0,51843000.0,151210000.0,30249000.0
Pbr025817.1,,,176560000.0,90551000.0,120710000.0,111920000.0
Pbr025819.1,,50566000.0,,,,
Pbr025822.1,144390000.0,196430000.0,131520000.0,87591000.0,,69350000.0
Pbr025823.1,,,,,,
Pbr025824.1,154470000.0,143310000.0,88003000.0,156730000.0,136030000.0,179250000.0
Pbr025826.1,4181500000.0,1825900000.0,3082200000.0,4468500000.0,8475300000.0,6800300000.0
Pbr025827.1,,,,,,
Pbr025829.1,,77669000.0,,55901000.0,,
Pbr025830.1,,,,,,
Pbr025832.1,1230100000.0,828040000.0,658430000.0,296210000.0,96426000.0,146650000.0
Pbr025833.1,,,,,,
Pbr025838.1,,,,,,
Pbr025843.1,1326500000.0,855410000.0,377850000.0,,322000000.0,718730000.0
Pbr025844.1,,,,,,
Pbr025845.1,206480000000.0,115800000000.0,124310000000.0,119950000000.0,84691000000.0,110260000000.0
Pbr025846.1,,100960000.0,59226000.0,,,
Pbr025853.1,,,,,,
Pbr025856.1,,,,,,
Pbr025858.1,,,,,,
Pbr025861.1,1040700000.0,1531800000.0,1699500000.0,1569200000.0,1533600000.0,1753300000.0
Pbr025862.1,,99252000.0,113160000.0,107270000.0,,136840000.0
Pbr025863.1,154010000.0,99833000.0,51312000.0,49274000.0,,
Pbr025867.1,6557500000.0,1454400000.0,901930000.0,1815800000.0,570770000.0,254480000.0
Pbr025868.1,,,,,,
Pbr025872.1,,,,,,
Pbr025873.1,81749000.0,90461000.0,154440000.0,111110000.0,49968000.0,59621000.0
Pbr025874.1,35819000000.0,24390000000.0,24223000000.0,20789000000.0,12477000000.0,17646000000.0
Pbr025875.1,479270000.0,1605600000.0,1802700000.0,3096200000.0,4382500000.0,4875300000.0
Pbr025876.1,,,,,,
Pbr025877.1,2000100000.0,1871900000.0,1147200000.0,812780000.0,1139400000.0,773670000.0
Pbr025879.1,,32176000.0,33507000.0,,,
Pbr025881.2,,224830000.0,212150000.0,,,178720000.0
Pbr025883.1,23589000.0,62350000.0,,,,
Pbr025885.1,,,,,,
Pbr025887.1,94888000.0,36797000.0,10357000.0,25960000.0,,
Pbr025890.1,,,,,,
Pbr025891.1,,,,951750000.0,,928130000.0
Pbr025893.1,,,,,,3298200.0
Pbr025894.1,47499000.0,,,,,
Pbr025895.1,,,,,,
Pbr025896.1,,,,,,
Pbr025901.1,955420000.0,512690000.0,311610000.0,,,
Pbr025903.1,447110000.0,278720000.0,288330000.0,206810000.0,,318960000.0
Pbr025907.1,,,,,,
Pbr025908.1,754970000.0,555590000.0,490670000.0,346080000.0,444400000.0,262240000.0
Pbr025909.1,,,,,2974700000.0,
Pbr025912.1,217930000.0,192920000.0,48895000.0,,,
Pbr025914.1,1785500000.0,1220100000.0,2361300000.0,4906900000.0,8118200000.0,13395000000.0
Pbr025922.1,,,,,,
Pbr025930.1,149040000.0,237850000.0,225970000.0,292480000.0,249610000.0,242980000.0
Pbr025931.1,,,,,,
Pbr025939.1,,,,,,
Pbr025948.1,185770000.0,252140000.0,181160000.0,181680000.0,186180000.0,134900000.0
Pbr025949.1,8956900000.0,7120100000.0,8092200000.0,8804200000.0,4213300000.0,7065700000.0
Pbr025950.1,2833400000.0,2364200000.0,2737400000.0,2998800000.0,2467600000.0,3224100000.0
Pbr025954.1,89128000.0,85158000.0,,,,
Pbr025957.1,1216500000.0,1309100000.0,1627800000.0,808790000.0,645190000.0,604780000.0
Pbr025959.1,,,,,,
Pbr025960.1,669580000.0,992780000.0,532610000.0,493640000.0,369700000.0,287520000.0
Pbr025963.1,137170000.0,333730000.0,148060000.0,616020000.0,1031500000.0,270900000.0
Pbr025964.1,572080000000.0,556990000000.0,629730000000.0,792690000000.0,590450000000.0,560250000000.0
Pbr025965.1,,133040000.0,,,,
Pbr025967.1,,,149710000.0,323650000.0,546060000.0,321930000.0
Pbr025978.1,88708000000.0,74052000000.0,131550000000.0,188790000000.0,139950000000.0,304900000000.0
Pbr025986.3,,,,,,
Pbr026010.1,,19453000.0,21983000.0,21833000.0,,
Pbr026011.1,,69352000.0,113040000.0,62832000.0,21102000.0,16796000.0
Pbr026014.1,95913000.0,79888000.0,254020000.0,330050000.0,701500000.0,594440000.0
Pbr026019.1,,,,,,
Pbr026028.1,,,,,,
Pbr026030.1,,,,,,
Pbr026031.1,,,,,,
Pbr026036.1,,,,1064700000.0,1291100000.0,2411900000.0
Pbr026037.1,5475400000.0,3301000000.0,4085300000.0,5164500000.0,3474300000.0,6201400000.0
Pbr026038.1,2818900000.0,2278000000.0,1365700000.0,1194100000.0,533970000.0,935370000.0
Pbr026040.1,,,,,,
Pbr026041.1,965450000.0,1741900000.0,994930000.0,819760000.0,283150000.0,100590000.0
Pbr026043.1,,,,328140000.0,456320000.0,1523000000.0
Pbr026044.1,,,,,,
Pbr026045.1,447030000.0,693840000.0,730540000.0,406700000.0,181260000.0,360520000.0
Pbr026046.1,140040000.0,450890000.0,514490000.0,664650000.0,727550000.0,674810000.0
Pbr026051.1,1251200000.0,1839300000.0,653560000.0,536730000.0,3578200000.0,4226500000.0
Pbr026053.1,,,,,,
Pbr026061.1,65306000000.0,84559000000.0,53281000000.0,6513300000.0,932210000.0,1171200000.0
Pbr026062.1,183610000.0,264640000.0,229370000.0,235610000.0,685420000.0,317460000.0
Pbr026064.1,,,38767000.0,86108000.0,70017000.0,92719000.0
Pbr026068.1,2096200000.0,1233600000.0,1616000000.0,2078800000.0,1578900000.0,1180300000.0
Pbr026070.1,,,,,,
Pbr026071.1,,,,,,
Pbr026079.1,11155000000.0,10082000000.0,67983000000.0,28103000000.0,193420000000.0,192420000000.0
Pbr026082.1,120480000.0,191630000.0,915370000.0,837750000.0,,943990000.0
Pbr026094.1,,,73150000.0,,,
Pbr026095.1,23784000000.0,13465000000.0,12328000000.0,15894000000.0,18505000000.0,18285000000.0
Pbr026096.1,,,,,,
Pbr026097.1,79404000.0,12571000.0,,,,
Pbr026098.1,12141000.0,33725000.0,,,20936000.0,
Pbr026101.1,707620000.0,390260000.0,527310000.0,774250000.0,1117700000.0,1146900000.0
Pbr026108.1,,,,,,
Pbr026109.1,,,,,,
Pbr026110.1,245970000.0,285660000.0,252820000.0,185890000.0,300040000.0,449070000.0
Pbr026114.1,3035400000.0,1657000000.0,1016700000.0,1125400000.0,1095400000.0,1042600000.0
Pbr026117.1,74796000.0,,,,221630000.0,
Pbr026118.1,,,,,,
Pbr026119.1,,,,,,
Pbr026120.1,,,,,,
Pbr026123.1,,35453000.0,44330000.0,,,
Pbr026124.3,47635000000.0,56090000000.0,74604000000.0,117930000000.0,139390000000.0,179440000000.0
Pbr026127.1,,274240000.0,,,327350000.0,
Pbr026128.1,523080000.0,1007300000.0,501410000.0,289990000.0,,
Pbr026129.1,5362400000.0,9012200000.0,9711500000.0,11192000000.0,9216900000.0,9423000000.0
Pbr026133.1,,614720000.0,116000000.0,316350000.0,682800000.0,392760000.0
Pbr026134.2,9480200000.0,14686000000.0,13190000000.0,14367000000.0,20476000000.0,21117000000.0
Pbr026135.1,344960000.0,411460000.0,574200000.0,600520000.0,19960000.0,
Pbr026138.1,585890000.0,277960000.0,,230010000.0,,
Pbr026143.1,,42354000.0,155050000.0,147670000.0,,156180000.0
Pbr026157.1,294160000.0,244880000.0,221770000.0,327640000.0,310960000.0,258210000.0
Pbr026159.1,,73704000.0,101990000.0,,332090000.0,222140000.0
Pbr026161.1,10846000000.0,7809600000.0,6773200000.0,4732800000.0,1667500000.0,1338400000.0
Pbr026164.2,1414200000.0,2499200000.0,2237200000.0,2420500000.0,1705300000.0,2577600000.0
Pbr026167.2,833710000.0,699330000.0,155610000.0,89300000.0,337480000.0,130110000.0
Pbr026170.1,1090300000.0,1110800000.0,1206500000.0,459800000.0,503140000.0,1926600000.0
Pbr026174.2,,,,,,
Pbr026175.1,492240000.0,,,184100000.0,613460000.0,334190000.0
Pbr026189.1,35160000.0,51828000.0,80825000.0,53947000.0,85957000.0,132320000.0
Pbr026191.1,5024300000.0,2845000000.0,2197700000.0,761920000.0,529870000.0,515980000.0
Pbr026193.1,,25816000.0,,,,85427000.0
Pbr026197.1,636380000.0,951260000.0,712630000.0,743010000.0,162330000.0,
Pbr026200.1,,,,,,
Pbr026201.1,287490000.0,439300000.0,498640000.0,366100000.0,1009000000.0,665100000.0
Pbr026207.1,89571000.0,228710000.0,143090000.0,104950000.0,,53413000.0
Pbr026209.1,,,,,,
Pbr026213.1,1869000000.0,1482800000.0,13309000.0,,,
Pbr026218.1,,,,,,
Pbr026219.1,,,,,,
Pbr026221.1,3018600000.0,1959600000.0,2114800000.0,1634600000.0,2375900000.0,1850400000.0
Pbr026222.1,1897000000.0,1123200000.0,4329200000.0,3253800000.0,3314900000.0,4536400000.0
Pbr026223.1,,37261000.0,57307000.0,,,
Pbr026224.1,,270760000.0,344750000.0,346150000.0,618510000.0,432530000.0
Pbr026225.1,3621900000.0,3443800000.0,2882700000.0,2575500000.0,2201300000.0,1903800000.0
Pbr026229.1,,144000000.0,,,,
Pbr026230.2,1216300000.0,2127800000.0,2171400000.0,1447600000.0,986620000.0,1125300000.0
Pbr026232.1,1407100000.0,1882000000.0,1070700000.0,911960000.0,703710000.0,589260000.0
Pbr026233.1,,,,,,
Pbr026234.1,8842500000.0,16149000000.0,13484000000.0,10540000000.0,16919000000.0,14418000000.0
Pbr026235.1,10457000000.0,8804800000.0,8428900000.0,12214000000.0,5348100000.0,8741500000.0
Pbr026238.1,,62974000.0,83680000.0,103330000.0,,60038000.0
Pbr026239.1,2095500000.0,2351500000.0,2069800000.0,3232100000.0,2651600000.0,1834200000.0
Pbr026241.1,190660000.0,128830000.0,140970000.0,144000000.0,193220000.0,188060000.0
Pbr026244.1,10995000000.0,14334000000.0,18668000000.0,17537000000.0,20810000000.0,19780000000.0
Pbr026245.1,4960500000.0,7661700000.0,7277500000.0,7914900000.0,10888000000.0,9463300000.0
Pbr026246.1,24903000000.0,16529000000.0,16476000000.0,15485000000.0,18298000000.0,14189000000.0
Pbr026248.1,,,,,,
Pbr026249.1,830260000.0,2261700000.0,1692800000.0,1732900000.0,882860000.0,736150000.0
Pbr026251.1,384920000.0,,,792120000.0,,963630000.0
Pbr026252.1,,,,,,
Pbr026255.1,27545000.0,,,,,
Pbr026256.1,1951400000.0,3124900000.0,4419500000.0,5356300000.0,4273200000.0,4681800000.0
Pbr026258.3,,,,,,
Pbr026259.1,,,,,,14400000.0
Pbr026260.1,,,,,,
Pbr026261.1,1711200000.0,1073100000.0,1164900000.0,1931300000.0,1467600000.0,1957500000.0
Pbr026264.1,,71905000.0,73672000.0,,,
Pbr026265.1,,,,,,
Pbr026266.1,,,,,,
Pbr026267.1,,318780000.0,277100000.0,353540000.0,303070000.0,295010000.0
Pbr026269.1,,,,,,
Pbr026271.1,558120000.0,1103200000.0,1562700000.0,5088200000.0,861800000.0,524740000.0
Pbr026273.1,1120400000.0,1524000000.0,1054600000.0,571020000.0,487600000.0,437440000.0
Pbr026277.1,,,,,,
Pbr026278.2,5018300000.0,3637800000.0,1248500000.0,976520000.0,921900000.0,849830000.0
Pbr026279.1,,144940000.0,416080000.0,169860000.0,5435100000.0,10761000000.0
Pbr026280.1,1621200000.0,2111800000.0,2006300000.0,1841200000.0,2672400000.0,1848200000.0
Pbr026281.1,1158400000.0,716850000.0,770120000.0,1068000000.0,1065000000.0,989320000.0
Pbr026283.2,3869400000.0,2146700000.0,2792700000.0,4159000000.0,5184300000.0,4686400000.0
Pbr026284.1,,36275000.0,34628000.0,,,
Pbr026286.1,2123100000.0,3277500000.0,3279700000.0,3692800000.0,5593600000.0,4192200000.0
Pbr026287.1,75735000000.0,82045000000.0,71862000000.0,4920300000.0,3391500000.0,1883200000.0
Pbr026289.1,12113000000.0,16151000000.0,11499000000.0,937080000.0,829540000.0,1154400000.0
Pbr026292.1,233120000.0,350130000.0,169110000.0,195260000.0,286270000.0,178390000.0
Pbr026299.1,96145000000.0,84807000000.0,100090000000.0,84287000000.0,59502000000.0,66559000000.0
Pbr026301.1,,,,,,
Pbr026305.1,422490000.0,529310000.0,667190000.0,418760000.0,514010000.0,531440000.0
Pbr026308.1,5176000000.0,2960400000.0,4022900000.0,4238100000.0,3413600000.0,2555600000.0
Pbr026309.1,,,,,,
Pbr026310.1,,226620000.0,87389000.0,599300000.0,,609240000.0
Pbr026311.1,1129800000.0,1577600000.0,1175300000.0,1517200000.0,2881900000.0,2517200000.0
Pbr026312.1,1032100000.0,546350000.0,338030000.0,78791000.0,300020000.0,635040000.0
Pbr026313.1,90538000.0,293780000.0,158420000.0,202890000.0,71156000.0,77926000.0
Pbr026315.1,45470000000.0,37755000000.0,25867000000.0,12701000000.0,2710900000.0,2141600000.0
Pbr026320.1,1147500000.0,838390000.0,286540000.0,222880000.0,386530000.0,228570000.0
Pbr026322.1,346990000.0,453900000.0,328550000.0,478110000.0,454590000.0,567230000.0
Pbr026326.1,382520000.0,45673000.0,383160000.0,,,
Pbr026328.1,1599100000.0,1652900000.0,1382000000.0,1030400000.0,966330000.0,1639400000.0
Pbr026339.1,,,,51567000.0,,
Pbr026341.1,,,,,826160000.0,
Pbr026343.1,231640000.0,85651000.0,27958000.0,,20500000.0,
Pbr026345.1,,,,,,
Pbr026346.1,,,,,,28819000.0
Pbr026347.1,65079000.0,727000000.0,825600000.0,1028700000.0,559130000.0,437470000.0
Pbr026348.1,6305800000.0,12011000000.0,9884600000.0,10055000000.0,16019000000.0,12151000000.0
Pbr026349.1,5380600000.0,8042900000.0,9350400000.0,9988800000.0,12608000000.0,9376900000.0
Pbr026352.1,1009800000.0,2551300000.0,8097800000.0,14748000000.0,11213000000.0,12290000000.0
Pbr026354.1,6143700000.0,4031100000.0,4023000000.0,2992100000.0,1545300000.0,1353600000.0
Pbr026356.1,3589300000.0,10933000000.0,15187000000.0,7670900000.0,8831900000.0,5372200000.0
Pbr026357.1,,,,,108560000.0,
Pbr026358.1,379100000.0,371770000.0,180050000.0,112080000.0,,
Pbr026359.1,43828000.0,,,,,
Pbr026360.1,,,,,,
Pbr026361.1,62302000000.0,41688000000.0,36800000000.0,31143000000.0,4148100000.0,17348000000.0
Pbr026365.1,,,,,,
Pbr026370.1,3363200000.0,4525300000.0,3670100000.0,2159300000.0,2247000000.0,1428600000.0
Pbr026371.1,3126100000.0,2404200000.0,2330700000.0,2547500000.0,383380000.0,2334300000.0
Pbr026372.1,656870000.0,3898100000.0,596920000.0,99119000.0,1412200000.0,1575700000.0
Pbr026379.1,204180000.0,314690000.0,181620000.0,222870000.0,190480000.0,225460000.0
Pbr026388.1,2333200000.0,3110000000.0,3482700000.0,4160300000.0,4013000000.0,3271100000.0
Pbr026390.1,690170000.0,341230000.0,243450000.0,66793000.0,467450000.0,707270000.0
Pbr026393.1,4397300000.0,4158100000.0,3733100000.0,5240900000.0,6780800000.0,5418700000.0
Pbr026397.1,4318300000.0,2781200000.0,4150400000.0,5321900000.0,5066000000.0,4877400000.0
Pbr026400.1,1005200000.0,1282300000.0,921650000.0,564660000.0,737670000.0,606510000.0
Pbr026402.2,,,,,,
Pbr026411.1,,,,,,
Pbr026412.1,,,,,21321000.0,
Pbr026415.1,,,,,,
Pbr026418.1,6297400000.0,6524500000.0,14412000000.0,15736000000.0,12992000000.0,19470000000.0
Pbr026423.1,2610600000.0,1836400000.0,1530700000.0,3731300000.0,1441200000.0,4312900000.0
Pbr026425.1,,143380000.0,65988000.0,,,
Pbr026433.1,,71033000.0,,,,
Pbr026434.1,,71417000.0,101260000.0,83757000.0,71423000.0,33241000.0
Pbr026436.1,,,,35070000.0,,
Pbr026444.2,431600000.0,2137900000.0,2301900000.0,2431000000.0,1618200000.0,2069400000.0
Pbr026445.1,,,,,,
Pbr026447.1,1322500000.0,966110000.0,1175700000.0,791480000.0,937440000.0,970120000.0
Pbr026452.2,11585000000.0,10428000000.0,12280000000.0,12682000000.0,11046000000.0,9678700000.0
Pbr026453.1,261610000.0,330480000.0,100670000.0,104340000.0,215130000.0,159510000.0
Pbr026469.1,62722000.0,171480000.0,,,,
Pbr026472.1,,268530000.0,,,,
Pbr026475.1,2401000000.0,3773400000.0,39108000.0,,22422000.0,3089500.0
Pbr026478.1,1018100000.0,503160000.0,524310000.0,550720000.0,524410000.0,536220000.0
