Gene	eccentricity	closeness	degree	eigen_centrality
Pbr040215.1	5.0	0.41648262661955243	937	0.026857052389454066
Pbr040210.1	5.0	0.4152826968601472	924	0.03359265201088583
Pbr010321.1	6.0	0.3692945380962483	199	0.0004947679366317204
Pbr027423.1	5.0	0.3586996148298435	163	0.0008450913939564291
Pbr018367.1	5.0	0.35596312958127535	160	0.0007870123950059338
Pbr026551.1	5.0	0.36371818671295514	435	0.003974344241693936
Pbr036799.1	6.0	0.35162956920327854	61	0.000552758859700559
Pbr025075.1	6.0	0.3570414313211953	82	0.0009463067423493277
Pbr031777.3	5.0	0.42641793857169774	1313	0.027174241063108406
Pbr001217.1	6.0	0.3608300845869907	48	0.0004006414811816023
Pbr005780.1	5.0	0.4050945608492128	776	0.03170158566369177
Pbr015436.1	5.0	0.35730074523177974	24	0.00041493018275711737
Pbr033914.1	6.0	0.3585376480373906	59	0.001087090694457261
Pbr028065.1	6.0	0.36541256257064425	54	0.002299260646842836
Pbr018536.1	6.0	0.3442034496395218	188	0.00023300463233323312
Pbr042433.1	6.0	0.3696987518787166	160	0.0003264845619401995
Pbr018534.1	5.0	0.3792112473084045	338	0.007463331431128282
Pbr029518.1	6.0	0.36033310510644395	65	0.001192257386726597
Pbr038280.1	5.0	0.42494460510008636	1121	0.21120812294995536
Pbr021093.1	6.0	0.3533094463049265	64	0.000547932997584974
Pbr025042.1	5.0	0.4008679863602143	537	0.0038617138382559977
Pbr029043.1	5.0	0.3738240565609178	164	0.0014627471475264255
Pbr014736.1	6.0	0.3624917906742059	74	0.0010298147716140665
Pbr000386.1	6.0	0.38888841153776754	461	0.003111612151916661
Pbr006619.1	6.0	0.38036170498857064	151	0.0012578380785221836
Pbr039624.1	5.0	0.39056634709146293	439	0.03571042302654966
Pbr022960.1	6.0	0.35885034687809714	42	0.0030228312960062223
Pbr005239.1	5.0	0.3585291275210317	308	0.04624886495065769
Pbr030491.1	5.0	0.3629307095832632	83	0.0008588776642979462
Pbr033236.1	6.0	0.3709896883555468	65	0.0003321949387172236
Pbr019082.1	6.0	0.3644914756025867	86	0.0004577669927053081
Pbr025037.1	5.0	0.35801014072029175	34	0.0008234097453288231
Pbr024552.1	5.0	0.36896037303638246	366	0.0024271239190997874
Pbr021938.1	5.0	0.36184552410038295	135	0.0017367685626491387
Pbr036319.1	5.0	0.3652002711164187	86	0.0016309471133963557
Pbr005914.1	5.0	0.42255625058351226	1270	0.008268007656511004
Pbr007134.1	6.0	0.3694482764250206	41	0.002581169377856591
Pbr005677.1	5.0	0.3673283880078563	158	0.0003366037346156082
Pbr020633.1	5.0	0.36978936875990653	66	0.0010237609361559133
Pbr028063.1	5.0	0.40413600971497965	1252	0.47806710229650956
Pbr022271.1	5.0	0.3767522392035428	86	0.005488571977881456
Pbr031153.1	6.0	0.37095928135859946	69	0.0004745305394918561
Pbr012946.1	5.0	0.40855381337955066	945	0.141849743061617
Pbr013785.1	5.0	0.3680362994706327	70	0.0048627526941354285
Pbr003458.1	6.0	0.3524400594927542	41	0.0007177117910776221
Pbr007907.1	6.0	0.3661516058571313	156	0.00031860543380761875
Pbr030666.1	6.0	0.3729830402320637	215	0.0009894830389561306
Pbr005324.1	5.0	0.3790238836967809	318	0.002382779185386861
Pbr007536.1	6.0	0.3669590880345068	46	0.0008914371175815123
Pbr021532.1	6.0	0.369635346482094	72	0.0004913275736019358
Pbr041545.1	5.0	0.37337073090249134	214	0.0020307368727611043
Pbr005550.1	5.0	0.3867582718074925	403	0.005737573308362576
Pbr014650.1	6.0	0.36256438601972235	89	0.001003829976664198
Pbr020935.1	6.0	0.3657787547682162	57	0.0009074799846126165
Pbr010183.1	6.0	0.3760104345803321	71	0.0016914029416486313
Pbr029794.1	6.0	0.35860014420067665	133	0.003912708714758201
Pbr029797.1	6.0	0.36350785886963993	148	0.004853577353460435
Pbr009992.1	5.0	0.4135523839111127	1289	0.006161034971671307
Pbr020441.1	5.0	0.4160729552579082	1303	0.006360349177276613
Pbr005496.1	6.0	0.352456526987143	209	0.0006445375763194887
Pbr039836.1	5.0	0.36881305106015416	104	0.0006176147066948651
Pbr019029.1	6.0	0.3603933590795079	99	0.00035037269388225374
Pbr029261.1	5.0	0.3618252750063955	430	0.004900291114307885
Pbr018722.1	6.0	0.35687533018458795	82	0.0009581057432156086
Pbr001646.1	6.0	0.3484701498283057	104	0.0003620921816430398
Pbr004866.1	5.0	0.36301512696706717	169	0.001238969349974171
Pbr029239.1	5.0	0.38458270312526555	294	0.0034528786628101812
Pbr032558.1	6.0	0.3555772040915733	36	0.0003272417663814785
Pbr000631.1	5.0	0.3776135093193612	52	0.0011759249266958744
Pbr042296.1	5.0	0.373620386498155	204	0.014670854389369794
Pbr017526.1	6.0	0.36784486471989014	157	0.0003499169327072679
Pbr024740.1	5.0	0.4097039920340364	770	0.15305450082589467
Pbr008320.1	5.0	0.3609164055086401	32	0.000501818613031175
Pbr002501.1	6.0	0.3434173286896876	163	0.00014674559715457036
Pbr015304.1	6.0	0.3730814250622352	158	0.000426308177374282
Pbr026200.1	5.0	0.4107376216059242	1137	0.010323390807957163
Pbr020618.1	6.0	0.3745138601572197	122	0.0009676195702948777
Pbr000641.1	6.0	0.36026140045052574	97	0.0003291877912045639
Pbr042021.1	6.0	0.4267395813690364	1951	0.008515494509292705
Pbr007824.1	5.0	0.3639287580911028	158	0.0003325769716865555
Pbr019694.1	6.0	0.3798828288932534	100	0.002161977958750767
Pbr028237.1	5.0	0.3864412568306011	341	0.003948009290044557
Pbr013311.1	6.0	0.359843214578182	57	0.0013721000816514027
Pbr023910.1	6.0	0.3681949822654648	160	0.0003961198744262993
Pbr042132.1	5.0	0.3641454328953826	108	0.003107577608731768
Pbr021926.1	5.0	0.40551195211984375	1018	0.012242009298542947
Pbr036325.1	6.0	0.3776166598529915	210	0.0032782598366188705
Pbr001791.1	6.0	0.3820021775643352	97	0.0018152620635497273
Pbr020687.1	6.0	0.37103834992048007	127	0.001126882601487317
Pbr008155.1	5.0	0.3727311657937214	160	0.00043223637300455206
Pbr021491.1	5.0	0.3806047966631908	294	0.0010798591793571713
Pbr012325.1	5.0	0.3589442629191384	27	0.0016418882263647399
Pbr023737.1	5.0	0.40049907529488804	710	0.0034761082354110846
Pbr039142.1	6.0	0.3549442017676629	22	0.0003185994040756778
Pbr008043.1	6.0	0.35425798371947403	142	0.001250796749781465
Pbr005068.1	6.0	0.3628696042588673	105	0.001260685103992261
Pbr007235.1	5.0	0.37061906321650834	290	0.0036358740389045895
Pbr009684.1	6.0	0.3463687150837989	24	0.0004182797713764515
Pbr011655.1	5.0	0.3626864116803295	83	0.0010838393512029197
Pbr015666.1	6.0	0.36112086298790413	83	0.0017434830311802883
Pbr015419.1	5.0	0.41733902571715736	895	0.04667350147300849
Pbr024207.1	6.0	0.37639818703480393	195	0.0033172927090647925
Pbr022869.1	6.0	0.38954779405436113	597	0.0021237011786204153
Pbr014553.1	6.0	0.36321322526282	87	0.0002783502215401798
Pbr026600.1	5.0	0.35907240949804436	326	0.04439531093573643
Pbr031592.1	5.0	0.40263321768525934	866	0.012635853164428897
Pbr040818.1	6.0	0.36561919379594476	85	0.005918191833335475
Pbr010041.1	6.0	0.38719833006818316	665	0.0040480855588231205
Pbr033584.1	6.0	0.35396153816074516	55	0.00016769612053949145
Pbr037867.1	5.0	0.38886836384881734	348	0.0039039422424798575
Pbr036816.1	6.0	0.36620493235808144	107	0.0011865150662790814
Pbr029759.1	6.0	0.3667925506912816	157	0.0004114987834322767
Pbr029144.1	5.0	0.4433343128612009	1472	0.22495788975258915
Pbr041666.1	6.0	0.3739352429422408	47	0.003951459036737497
Pbr005465.1	6.0	0.38794839926284663	104	0.0025608981200052608
Pbr004825.1	5.0	0.39187843629594354	588	0.0014253224421986882
Pbr024665.1	6.0	0.36988003007420484	47	0.0002912786603765467
Pbr034885.1	5.0	0.37895089379160213	374	0.0015612418759126919
Pbr029824.1	6.0	0.3602757390985942	31	0.001141922613089578
Pbr039448.1	6.0	0.3591635916359164	36	0.0008899711735755361
Pbr036009.1	5.0	0.3729369402031954	274	0.004403621656534506
Pbr041104.1	6.0	0.3803744915453659	100	0.0021243632799040142
Pbr023073.1	6.0	0.3633298547001686	102	0.00033751784133149185
Pbr039088.1	6.0	0.3603044198191313	101	0.0003329888261167272
Pbr010346.1	6.0	0.37611042322810107	403	0.003392190015303109
Pbr027828.1	6.0	0.3518783430774972	30	0.0001607454092341995
Pbr031363.1	6.0	0.35195222283568045	33	0.0003488135196731337
Pbr016912.1	6.0	0.3533535799886015	109	0.0011913735297514204
Pbr026825.1	6.0	0.3634582336218942	85	0.0017476011793487185
Pbr030496.1	6.0	0.3583332673565202	58	0.0010744168294525463
Pbr010448.1	5.0	0.3990126068941197	605	0.007941227212471156
Pbr010445.1	5.0	0.38448142579236644	400	0.006408317334866778
Pbr042397.1	5.0	0.36572850759173514	278	0.0015037976752674937
Pbr025392.1	6.0	0.36368895995885797	42	0.001080883774234611
Pbr014375.1	5.0	0.40857225391781615	825	0.027468990741792255
Pbr035335.1	6.0	0.3662138216184288	49	0.011666452217130382
Pbr032548.1	6.0	0.3661367956963152	154	0.0002957504325894137
Pbr027918.1	5.0	0.38021472134948503	269	0.011464700610092434
Pbr005612.1	6.0	0.3524400594927542	24	0.0013736552766341191
Pbr035061.1	5.0	0.3715073710477066	159	0.00047035388310298024
Pbr019422.1	6.0	0.3670543201466271	86	0.0030132512538345617
Pbr015836.1	5.0	0.38122673135560387	85	0.0033731158269197157
Pbr037828.1	5.0	0.37195312371591527	223	0.004376488363710028
Pbr030841.1	6.0	0.36642729340900443	46	0.0008905019486007877
Pbr001224.1	5.0	0.3985523198985567	930	0.0025144890368437364
Pbr001219.1	5.0	0.40115222690006647	911	0.0025345646692854274
Pbr026055.1	6.0	0.36625827439429004	43	0.0009372048339202324
Pbr018977.1	6.0	0.3550667221049824	38	0.0006366223969744095
Pbr007567.1	6.0	0.35467439855810673	61	0.0005570987205883822
Pbr004921.1	5.0	0.3945739542831238	703	0.011744034792839307
Pbr032439.1	6.0	0.3605455182742249	59	0.000575603209338201
Pbr035329.1	6.0	0.3609854919882915	83	0.0017250407718552875
Pbr026346.1	5.0	0.361524698063774	51	0.0005283758201981126
Pbr039444.1	6.0	0.3531247561831942	30	0.00016694891930542528
Pbr011095.1	6.0	0.37027341001685293	207	0.014242174411453423
Pbr037432.1	6.0	0.3481993799189125	23	0.0005197951271956176
Pbr021563.1	5.0	0.4188801480795928	1191	0.005185399465587141
Pbr023405.1	6.0	0.36541256257064425	74	0.001313520464071153
Pbr042299.1	6.0	0.39122805501050245	565	0.00352108111362006
Pbr010072.1	5.0	0.37237237237237236	376	0.007078711963050665
Pbr014262.1	6.0	0.37249189340444094	109	0.0018933629511642194
Pbr019239.1	6.0	0.36799739816245225	92	0.0003388207436828357
Pbr039163.1	5.0	0.3690987824470124	68	0.003161744002771902
Pbr034531.1	6.0	0.3578884109311741	93	0.0003054275610554274
Pbr008168.1	5.0	0.4090448991396139	682	0.006179938324784692
Pbr017441.1	5.0	0.37407431896323723	400	0.0033246724314693428
Pbr027782.1	6.0	0.3693970160948059	132	0.00032211991678325104
Pbr002798.1	6.0	0.3648793544070106	58	0.0009520883628614856
Pbr020616.1	5.0	0.36504121433065023	36	0.0012215225658519066
Pbr008505.1	5.0	0.35056736764648927	27	0.0009061748646799545
Pbr031716.1	6.0	0.3707587201205826	63	0.0002623263079601716
Pbr042449.1	6.0	0.35959733996488247	82	0.000987148595051613
Pbr021462.2	6.0	0.36988003007420484	89	0.0002809140756039774
Pbr033915.1	6.0	0.3677611746256165	155	0.0004054581994127484
Pbr013707.1	5.0	0.3650323819048464	41	0.0010039195000769894
Pbr037412.1	5.0	0.3910928305408418	413	0.058928348182789886
Pbr007621.1	6.0	0.37690911210672706	65	0.001977338583001952
Pbr002460.1	6.0	0.3685127587161491	131	0.002660084665062748
Pbr025448.2	5.0	0.37900801393436445	628	0.008249802839897557
Pbr011275.1	6.0	0.3382104586689782	16	0.0003073418580889211
Pbr012678.1	6.0	0.35556044370423906	172	0.0011286805100530763
Pbr009679.1	6.0	0.38921280291694615	393	0.002400048297738681
Pbr010443.1	6.0	0.36714662340296084	59	0.0012355108429283428
Pbr012959.1	5.0	0.36942415214463536	530	0.07192016559630138
Pbr021809.1	5.0	0.35847233442633336	103	0.00308492706763791
Pbr031519.1	5.0	0.39943165270803366	778	0.004145201699937102
Pbr031535.1	6.0	0.3556638246041413	32	0.0006934876305719983
Pbr025458.1	5.0	0.3551753904104214	159	0.0020939946209012736
Pbr020845.1	6.0	0.35360480015000467	33	0.0007479487453643674
Pbr020365.1	5.0	0.39265357821405955	693	0.005590944911854642
Pbr027587.1	5.0	0.40828108790762707	1000	0.006450999807570109
Pbr002656.1	5.0	0.3588531920966668	63	0.0003480737529914589
Pbr041566.1	6.0	0.3544327587962129	24	0.0003413550779573551
Pbr021572.1	6.0	0.3681919869839333	61	0.0002633145984706566
Pbr000422.1	6.0	0.35785162519667607	157	0.0017417491276511762
Pbr038218.1	6.0	0.369469387755102	78	0.0006060668989660686
Pbr008053.1	6.0	0.36557194320146036	101	0.0005358919261323603
Pbr022809.1	6.0	0.36629087995597387	154	0.0003515932624959076
Pbr023221.1	5.0	0.37743401576116414	215	0.013854834313539462
Pbr019090.1	5.0	0.38504402569228807	308	0.017008775895419576
Pbr020185.1	5.0	0.3983663985072262	634	0.005002708716431048
Pbr006081.1	5.0	0.37176064725450736	62	0.0024385766488061802
Pbr003060.1	6.0	0.3628754229270561	99	0.0005426067193556592
Pbr032787.2	5.0	0.4034407451976646	761	0.011042385346413018
Pbr036034.1	6.0	0.37111745219587394	81	0.0010968532878736002
Pbr039233.1	6.0	0.36221619328867655	101	0.0010821905855681066
Pbr004234.1	5.0	0.3903372976515942	555	0.00417586903671332
Pbr033490.1	6.0	0.36762973853289255	59	0.001532340324900068
Pbr029307.1	6.0	0.3568162467282646	96	0.005619662636568879
Pbr029304.1	6.0	0.35724152084171973	88	0.006182426050300348
Pbr024471.1	5.0	0.4155801226723473	1157	0.005969408504453485
Pbr042171.1	5.0	0.3744364012409514	128	0.0033669962470603454
Pbr037922.1	5.0	0.38268692556798484	100	0.001859438674803031
Pbr022230.1	5.0	0.4079094415804463	797	0.009475419738333277
Pbr013168.1	6.0	0.369469387755102	43	0.0010536861805885804
Pbr016067.1	5.0	0.36412785505683964	64	0.000828019290592964
Pbr025160.1	5.0	0.3589186445785521	48	0.000567825271933278
Pbr002023.1	5.0	0.4079903365965349	1126	0.007252895075300622
Pbr003168.1	5.0	0.37591049908223356	98	0.002107804617232133
Pbr002210.1	5.0	0.3706069241099211	170	0.00234069727461395
Pbr023528.1	5.0	0.3967391304347826	464	0.03452897965884819
Pbr025749.1	6.0	0.3709288793456703	48	0.0008875214249177757
Pbr031853.1	6.0	0.34978708276336434	29	0.00024965177821632893
Pbr002300.1	5.0	0.3784344219803007	238	0.0029949095683380615
Pbr027261.1	5.0	0.36089626026632643	37	0.0004537903615045574
Pbr040390.1	6.0	0.3555492709904475	128	0.0014869182541713125
Pbr016238.1	6.0	0.36408684669900493	54	0.0007638962638575565
Pbr039133.1	5.0	0.38936347760256707	791	0.1774605126327356
Pbr005946.1	6.0	0.3487279059374663	124	0.01338344069737403
Pbr029483.2	6.0	0.36335027255284474	53	0.0002539567723133191
Pbr040195.1	6.0	0.3605713693904703	121	0.019804527856841284
Pbr009047.1	6.0	0.36823991733721695	46	0.005101168844902875
Pbr009072.1	6.0	0.38532922406306935	259	0.0022771138914485134
Pbr010450.1	6.0	0.36800039027880543	58	0.0012553741482959474
Pbr011414.1	6.0	0.3679644880935927	113	0.0007500900801322558
Pbr031038.1	5.0	0.40475764621713467	658	0.004503763401121256
Pbr004127.1	6.0	0.37061906321650834	39	0.0024261500320737423
Pbr033430.1	5.0	0.4171274791712748	1300	0.006237848877432065
Pbr040213.1	5.0	0.3876858767902419	510	0.006292645318355902
Pbr040212.1	5.0	0.38090268719019044	307	0.002634458008347676
Pbr000318.1	6.0	0.3667925506912816	36	0.002895854505149934
Pbr038540.1	6.0	0.3527532052531078	81	0.0006540082347640465
Pbr041957.1	6.0	0.36325695252618484	216	0.0008499658461852674
Pbr023188.1	6.0	0.38164141222500486	69	0.0014683063859578626
Pbr007244.1	5.0	0.41230163791061636	608	0.018845774534614536
Pbr011908.1	6.0	0.3684617576423658	65	0.00042065183708881685
Pbr013927.1	5.0	0.41432089272146394	827	0.1814942255961893
Pbr013924.1	6.0	0.3669650385937601	323	0.01023929854360187
Pbr023308.1	5.0	0.3855721393034826	558	0.007506844916388082
Pbr017739.1	5.0	0.36636203951788504	75	0.001040237861667493
Pbr021955.1	6.0	0.37501657165583985	435	0.002864255617615817
Pbr014994.1	5.0	0.37134582092368784	278	0.007705833040747933
Pbr001528.1	6.0	0.3672032193158954	55	0.0012099736750434901
Pbr042825.1	6.0	0.35682749921160517	28	0.0015943210886609918
Pbr023661.1	6.0	0.35454381663363543	66	0.0005521551749567883
Pbr016060.1	6.0	0.35965163217952384	84	0.0009702288927413268
Pbr023992.1	6.0	0.3848639455782313	430	0.002577513572792867
Pbr026866.1	6.0	0.36269222447491367	42	0.0011993764766256017
Pbr021557.1	6.0	0.36960516107958025	68	0.0004314294720786287
Pbr031262.1	6.0	0.4069668114339151	1054	0.009123516506869668
Pbr001314.1	6.0	0.38337413283413946	282	0.004367676596008486
Pbr031027.1	5.0	0.3784913865194849	516	0.1736731131071851
Pbr020205.1	6.0	0.369526702100734	315	0.001183982023043658
Pbr003490.1	6.0	0.36322488483700627	98	0.0010626772041692617
Pbr036590.1	6.0	0.38171544235472715	475	0.005928230338071185
Pbr036591.1	5.0	0.4014582353932534	748	0.01064972535756594
Pbr028981.1	5.0	0.36331527192454344	299	0.04471781243535244
Pbr002326.2	5.0	0.41012722461850737	1077	0.006065666303753824
Pbr036910.1	5.0	0.3804864105991442	317	0.008913597944724287
Pbr009533.1	5.0	0.3765422341284037	359	0.0024947891827183802
Pbr004854.1	6.0	0.3481083242960536	24	0.0005635633533248516
Pbr008528.1	6.0	0.36472057697731575	149	0.00031538737929794546
Pbr009070.1	5.0	0.3759823223512602	223	0.009750634080214865
Pbr028537.1	5.0	0.3736450619577152	97	0.0008153356694838153
Pbr016603.1	5.0	0.3889619374188946	510	0.0032769405019892656
Pbr018214.1	6.0	0.36059435127275624	83	0.0006927062889136348
Pbr039864.1	5.0	0.40433458105898856	937	0.010170794684956188
Pbr006919.1	6.0	0.3592719305905046	124	0.0017240821452598261
Pbr013968.1	5.0	0.3730845004245217	190	0.0016620207845870756
Pbr006297.1	6.0	0.36607460610178266	59	0.0012434289625016795
Pbr028411.1	6.0	0.36419231542949104	98	0.0009550465009670479
Pbr032698.1	6.0	0.3690686846118092	181	0.004296518140073848
Pbr016517.1	5.0	0.3873375039580998	580	0.062453601758126503
Pbr016815.1	6.0	0.3981841535727482	612	0.007659491655543108
Pbr034825.1	5.0	0.3708802464886835	357	0.002137694109909358
Pbr031272.1	6.0	0.36098837116559523	100	0.0004684187063278929
Pbr037113.1	6.0	0.3626079571856623	180	0.00759634633679395
Pbr020459.1	6.0	0.36062308274570737	30	0.0009687238317301573
Pbr033554.1	6.0	0.34856676370469636	35	0.0004180470361012757
Pbr001724.1	6.0	0.3681290973272819	173	0.004368445437425366
Pbr024261.1	5.0	0.36714066695328407	70	0.004598603034288209
Pbr004050.1	6.0	0.3590439245738039	97	0.0003210695617068318
Pbr022788.1	5.0	0.38367312338405457	405	0.00937659029342222
Pbr020227.1	5.0	0.3838879040534695	402	0.00250110475908192
Pbr000960.1	6.0	0.36949955098375376	36	0.001222456647088347
Pbr036507.1	6.0	0.3886680005839466	108	0.0026347734377786306
Pbr022522.1	6.0	0.37743716330036525	348	0.0042815269052419325
Pbr022523.1	5.0	0.40767062087352846	902	0.06490623996838724
Pbr008247.1	6.0	0.3692644083284381	158	0.00039624233632960955
Pbr041020.1	5.0	0.37039158721715293	43	0.0014963037158161846
Pbr028604.1	5.0	0.400053033985946	885	0.06003791350490109
Pbr028807.1	6.0	0.3644298436317374	201	0.01438806112335039
Pbr036710.1	5.0	0.3764169695356748	320	0.0017204223718067255
Pbr030824.1	6.0	0.36459424189208783	61	0.0009740561388217927
Pbr032023.1	5.0	0.4017254846268551	1037	0.007641922859177218
Pbr007221.1	6.0	0.36041631827484333	66	0.00023249921070820427
Pbr029524.1	5.0	0.365796492362402	162	0.0011746269430823908
Pbr023010.1	6.0	0.36350785886963993	60	0.00032858325392932307
Pbr015628.1	5.0	0.3864016664959191	499	0.0015682190898087187
Pbr020482.1	6.0	0.35717104120961507	103	0.0009072281306122336
Pbr006641.1	5.0	0.4000282830425483	587	0.008372014091309037
Pbr003335.1	5.0	0.360032137203586	101	0.0011324729635750846
Pbr019808.1	5.0	0.3871950176231051	684	0.07040372413958845
Pbr001138.1	5.0	0.39446734706328385	776	0.0033111753108867993
Pbr001141.1	5.0	0.4047286904889652	1259	0.006996411965852624
Pbr028419.1	6.0	0.3565070813050396	34	0.00022721756024733823
Pbr014137.1	6.0	0.3576989038259399	96	0.00080363419718363
Pbr013753.1	6.0	0.3661338338079213	157	0.0003168148536219387
Pbr024975.1	5.0	0.35809511753210277	201	0.003041879914681295
Pbr024146.1	6.0	0.3606863081054804	104	0.0011933185908944673
Pbr031494.1	5.0	0.3868177700288874	355	0.013691744599939406
Pbr018133.1	6.0	0.36056275193983717	102	0.0010812112006677883
Pbr002745.1	6.0	0.37274958409513925	129	0.0003673050189307631
Pbr010517.1	5.0	0.4352174163894071	1339	0.025326151230036887
Pbr015214.1	6.0	0.358512087703178	37	0.0008984056875273251
Pbr040546.1	5.0	0.40182534891153804	367	0.008266826400219605
Pbr001774.1	6.0	0.3740619524612384	64	0.0011080263946258392
Pbr034322.1	5.0	0.40385473364861246	1126	0.004761707715593495
